2023-04-22 20:34:54.404811-03:00, 1414817.687529465, MWW365
2023-04-22 20:34:55.690342-03:00, 1414818.961910437, MWW369
2023-04-22 20:35:00.796329-03:00, 1414824.11169359, MWW369
2023-04-22 20:35:00.796329-03:00, 1414824.11169359, A111ZZN
2023-04-22 20:35:01.535594-03:00, 1414824.818428464, AA000AA
2023-04-22 20:35:08.695082-03:00, 1414831.991293264, A111ZZN
2023-04-22 20:35:08.695082-03:00, 1414831.991293264, MWW369
2023-04-22 20:35:09.368443-03:00, 1414832.651490582, MWW369
2023-04-22 20:35:09.368443-03:00, 1414832.651490582, AA000AA
2023-04-22 20:35:10.912509-03:00, 1414834.195276689, MWW369
2023-04-22 20:35:11.336995-03:00, 1414834.540064238, AA000AA
2023-04-22 20:35:15.743496-03:00, 1414839.025132959, MWW369
2023-04-22 20:35:16.453125-03:00, 1414839.73109753, AA000AA
2023-04-22 20:35:16.775096-03:00, 1414840.079554238, A111ZZN
2023-04-22 20:35:17.962090-03:00, 1414841.243828171, MWW369
2023-04-22 20:35:20.638112-03:00, 1414843.975197259, AA000AA
2023-04-22 20:35:22.910504-03:00, 1414846.208563907, MWW369
2023-04-22 20:35:23.254318-03:00, 1414846.532147737, AA000AA
2023-04-22 20:35:24.504927-03:00, 1414847.782620265, MWW369
2023-04-22 20:35:25.662922-03:00, 1414848.992029352, AA000AA
2023-04-22 20:35:29.929431-03:00, 1414853.211859057, MWW369
2023-04-22 20:35:30.281363-03:00, 1414853.551360522, A111ZZN
2023-04-22 20:35:30.610032-03:00, 1414853.908665775, AA000AA
2023-04-22 20:35:31.910465-03:00, 1414855.204852203, MWW369
2023-04-22 20:35:34.758757-03:00, 1414858.10895758, AA000AA
2023-04-22 20:35:36.810361-03:00, 1414860.101140658, MWW369
2023-04-22 20:35:36.810361-03:00, 1414860.101140658, A111ZZN
2023-04-22 20:35:37.479079-03:00, 1414860.764319753, AA000AA
2023-04-22 20:35:38.692164-03:00, 1414861.955431116, MWW369
2023-04-22 20:35:43.666354-03:00, 1414866.912310421, MWW369
2023-04-22 20:35:44.325835-03:00, 1414867.597491797, AA000AA
2023-04-22 20:35:50.710304-03:00, 1414873.999828212, MWW369
2023-04-22 20:35:50.710304-03:00, 1414873.999828212, A111ZZN
2023-04-22 20:35:51.435929-03:00, 1414874.704110641, AA000AA
2023-04-22 20:35:52.767400-03:00, 1414876.04275184, MWW369
2023-04-22 20:35:57.600091-03:00, 1414880.904025102, A111ZZN
2023-04-22 20:35:58.255184-03:00, 1414881.530870941, AA000AA
2023-04-22 20:35:59.460952-03:00, 1414882.760779942, MWW369
2023-04-22 20:35:59.811080-03:00, 1414883.088122768, AA000AA
2023-04-22 20:36:05.661608-03:00, 1414888.948666887, MWW369
2023-04-22 20:36:05.983281-03:00, 1414889.282931574, A111ZZN
2023-04-22 20:36:06.338153-03:00, 1414889.606376914, AA000AA
